current_attendance,present_classes,absent_classes,total_classes,remaining_classes,weekly_subject_classes,minimum_attendance,planned_leave_classes,days_remaining,absence_rate,future_attendance_after_leave,leave_risk
50.0,35,35,70,47,6,80,2,40,0.5,48.6111,HIGH
88.8889,32,4,36,56,2,90,14,137,0.111111,64.0,HIGH
70.3704,38,16,54,57,6,75,2,47,0.296296,67.8571,HIGH
96.2025,76,3,79,40,1,80,3,202,0.037975,92.6829,LOW
69.0,69,31,100,36,2,85,4,92,0.31,66.3462,HIGH
97.7011,85,2,87,30,1,65,1,151,0.022989,96.5909,LOW
95.0,38,2,40,51,4,75,5,62,0.05,84.4444,LOW
55.914,52,41,93,36,5,75,1,38,0.44086,55.3191,HIGH
95.4545,42,2,44,61,4,65,3,79,0.045455,89.3617,LOW
64.4444,58,32,90,30,1,85,1,150,0.355556,63.7363,HIGH
76.7442,33,10,43,63,2,80,3,158,0.232558,71.7391,HIGH
75.0,45,15,60,39,3,75,2,62,0.25,72.5806,HIGH
95.122,39,2,41,64,5,90,2,64,0.04878,90.6977,MEDIUM
97.2222,35,1,36,59,2,80,12,150,0.027778,72.9167,HIGH
93.3333,14,1,15,70,5,80,2,69,0.066667,82.3529,MEDIUM
80.9524,34,8,42,56,6,80,4,48,0.190476,73.913,HIGH
95.6522,22,1,23,70,1,80,8,350,0.043478,70.9677,HIGH
85.4545,47,8,55,67,6,85,2,54,0.145455,82.4561,HIGH
70.2703,26,11,37,65,2,75,4,160,0.297297,63.4146,HIGH
63.0952,53,31,84,30,5,70,3,27,0.369048,60.9195,HIGH
99.1803,121,1,122,12,3,75,15,20,0.008197,88.3212,LOW
29.4118,30,72,102,20,6,80,0,19,0.705882,29.4118,HIGH
50.0,60,60,120,31,2,80,0,79,0.5,50.0,HIGH
98.5294,134,2,136,17,1,75,3,84,0.014706,96.4029,LOW
52.0,13,12,25,70,6,85,4,61,0.48,44.8276,HIGH
49.0566,26,27,53,49,3,85,5,82,0.509434,44.8276,HIGH
60.0,33,22,55,50,4,75,1,66,0.4,58.9286,HIGH
95.0,19,1,20,70,6,65,5,58,0.05,76.0,LOW
96.0396,97,4,101,14,6,85,3,10,0.039604,93.2692,LOW
55.9322,66,52,118,14,2,75,2,37,0.440678,55.0,HIGH
77.1084,64,19,83,43,2,80,15,105,0.228916,65.3061,HIGH
41.5929,47,66,113,31,1,85,5,152,0.584071,39.8305,HIGH
76.5625,49,15,64,47,4,80,1,59,0.234375,75.3846,HIGH
97.561,40,1,41,67,2,70,2,167,0.02439,93.0233,LOW
63.6364,7,4,11,70,5,80,3,67,0.363636,50.0,HIGH
64.539,91,50,141,18,3,80,2,32,0.35461,63.6364,HIGH
54.7945,40,33,73,40,5,85,2,38,0.452055,53.3333,HIGH
56.25,27,21,48,46,6,75,3,37,0.4375,52.9412,HIGH
90.9091,10,1,11,70,5,90,14,71,0.090909,40.0,HIGH
97.4684,77,2,79,34,4,85,2,42,0.025316,95.0617,LOW
45.9184,45,53,98,36,2,70,1,92,0.540816,45.4545,HIGH
72.8571,51,19,70,47,1,75,4,236,0.271429,68.9189,HIGH
49.6296,67,68,135,19,3,75,1,32,0.503704,49.2647,HIGH
95.122,39,2,41,46,2,70,6,117,0.04878,82.9787,LOW
62.1212,82,50,132,15,5,80,5,16,0.378788,59.854,HIGH
77.0,77,23,100,44,3,75,2,77,0.23,75.4902,MEDIUM
59.0909,39,27,66,31,1,75,20,154,0.409091,45.3488,HIGH
96.2264,102,4,106,28,5,75,2,27,0.037736,94.4444,LOW
84.0426,79,15,94,36,5,85,1,38,0.159574,83.1579,HIGH
77.7778,35,10,45,64,5,80,1,62,0.222222,76.087,HIGH
95.5752,108,5,113,16,1,80,2,78,0.044248,93.913,LOW
46.8085,22,25,47,59,4,85,5,73,0.531915,42.3077,HIGH
93.3333,14,1,15,70,3,80,13,116,0.066667,50.0,HIGH
98.7179,77,1,78,28,5,65,1,30,0.012821,97.4684,LOW
54.386,31,26,57,59,1,85,0,298,0.45614,54.386,HIGH
56.0976,23,18,41,50,2,85,3,124,0.439024,52.2727,HIGH
95.9184,47,2,49,53,3,85,1,87,0.040816,94.0,LOW
96.5517,28,1,29,70,2,75,13,172,0.034483,66.6667,HIGH
62.5,15,9,24,67,2,65,17,171,0.375,36.5854,HIGH
67.1053,51,25,76,33,6,75,1,25,0.328947,66.2338,HIGH
63.3333,38,22,60,59,4,80,2,75,0.366667,61.2903,HIGH
43.5897,34,44,78,48,5,85,2,45,0.564103,42.5,HIGH
94.7368,72,4,76,32,4,65,2,42,0.052632,92.3077,LOW
71.4286,35,14,49,51,6,75,2,43,0.285714,68.6275,HIGH
94.7368,36,2,38,54,4,70,2,66,0.052632,90.0,LOW
51.1111,23,22,45,48,1,90,2,240,0.488889,48.9362,HIGH
71.6814,81,32,113,16,3,75,3,28,0.283186,69.8276,HIGH
73.7864,76,27,103,28,1,75,4,137,0.262136,71.028,HIGH
50.0,18,18,36,56,4,80,4,71,0.5,45.0,HIGH
29.1667,7,17,24,70,3,85,20,118,0.708333,15.9091,HIGH
89.3617,84,10,94,37,1,90,3,183,0.106383,86.5979,HIGH
75.0,27,9,36,60,6,75,18,47,0.25,50.0,HIGH
42.1053,16,22,38,62,2,70,0,156,0.578947,42.1053,HIGH
58.8235,20,14,34,54,2,70,2,137,0.411765,55.5556,HIGH
37.5,24,40,64,29,1,85,4,145,0.625,35.2941,HIGH
28.5714,10,25,35,60,6,75,1,47,0.714286,27.7778,HIGH
78.4173,109,30,139,27,2,80,3,70,0.215827,76.7606,HIGH
71.6981,38,15,53,64,3,75,4,105,0.283019,66.6667,HIGH
94.9153,56,3,59,67,3,70,2,111,0.050847,91.8033,LOW
63.3663,64,37,101,10,4,65,0,14,0.366337,63.3663,HIGH
90.566,48,5,53,63,2,90,2,159,0.09434,87.2727,HIGH
68.1818,15,7,22,70,4,70,0,90,0.318182,68.1818,HIGH
50.0,8,8,16,65,2,80,5,161,0.5,38.0952,HIGH
48.4848,32,34,66,50,6,90,1,41,0.515152,47.7612,HIGH
86.5672,58,9,67,29,4,85,7,37,0.134328,78.3784,HIGH
55.5556,25,20,45,48,4,75,2,63,0.444444,53.1915,HIGH
69.2308,18,8,26,70,6,75,0,62,0.307692,69.2308,HIGH
91.6667,11,1,12,64,6,80,1,53,0.083333,84.6154,MEDIUM
54.0,27,23,50,47,3,80,2,81,0.46,51.9231,HIGH
52.9412,18,16,34,68,5,70,3,69,0.470588,48.6486,HIGH
97.2222,35,1,36,59,5,70,4,61,0.027778,87.5,LOW
63.3333,19,11,30,66,1,70,5,333,0.366667,54.2857,HIGH
95.9184,94,4,98,47,6,75,4,37,0.040816,92.1569,LOW
81.9444,59,13,72,50,5,80,3,52,0.180556,78.6667,HIGH
50.0,42,42,84,45,2,70,3,114,0.5,48.2759,HIGH
98.4848,65,1,66,45,2,80,2,113,0.015152,95.5882,LOW
95.4545,21,1,22,70,6,70,2,59,0.045455,87.5,LOW
55.6818,49,39,88,48,1,75,4,243,0.443182,53.2609,HIGH
50.0,9,9,18,70,2,75,2,177,0.5,45.0,HIGH
66.2651,55,28,83,47,5,70,6,45,0.337349,61.7978,HIGH
61.1111,22,14,36,61,6,90,1,49,0.388889,59.4595,HIGH
97.4359,76,2,78,28,2,70,0,71,0.025641,97.4359,LOW
77.5194,100,29,129,26,1,75,3,130,0.224806,75.7576,MEDIUM
96.875,31,1,32,68,2,75,4,168,0.03125,86.1111,LOW
94.4444,17,1,18,70,4,90,5,87,0.055556,73.913,HIGH
98.3193,117,2,119,16,6,85,4,12,0.016807,95.122,LOW
97.1429,34,1,35,60,2,75,1,151,0.028571,94.4444,LOW
93.75,30,2,32,52,3,75,1,86,0.0625,90.9091,LOW
33.3333,10,20,30,49,4,80,3,65,0.666667,30.303,HIGH
53.6585,22,19,41,63,3,65,3,108,0.463415,50.0,HIGH
98.2456,56,1,57,46,4,75,4,59,0.017544,91.8033,LOW
97.7941,133,3,136,25,1,70,8,127,0.022059,92.3611,LOW
95.9184,94,4,98,39,5,80,16,42,0.040816,82.4561,MEDIUM
77.7778,35,10,45,49,1,80,0,242,0.222222,77.7778,HIGH
98.4375,63,1,64,49,4,80,1,62,0.015625,96.9231,LOW
76.8,96,29,125,29,1,75,2,144,0.232,75.5906,MEDIUM
50.0,8,8,16,69,5,70,1,68,0.5,47.0588,HIGH
38.8235,33,52,85,46,4,85,0,60,0.611765,38.8235,HIGH
96.0,24,1,25,70,6,75,4,57,0.04,82.7586,LOW
94.9153,56,3,59,67,6,85,10,53,0.050847,81.1594,HIGH
61.6279,53,33,86,37,5,75,2,37,0.383721,60.2273,HIGH
96.4286,81,3,84,40,1,70,10,202,0.035714,86.1702,LOW
50.8333,61,59,120,11,4,70,3,13,0.491667,49.5935,HIGH
61.1111,22,14,36,59,5,65,3,58,0.388889,56.4103,HIGH
68.75,11,5,16,70,6,70,1,59,0.3125,64.7059,HIGH
54.5455,12,10,22,70,1,75,0,350,0.454545,54.5455,HIGH
26.6667,16,44,60,66,5,70,0,63,0.733333,26.6667,HIGH
35.4167,17,31,48,49,1,75,4,242,0.645833,32.6923,HIGH
96.9697,32,1,33,64,2,70,1,158,0.030303,94.1176,LOW
85.9375,55,9,64,43,5,85,4,40,0.140625,80.8824,HIGH
92.5926,25,2,27,70,5,80,3,72,0.074074,83.3333,MEDIUM
96.2963,26,1,27,69,3,70,2,113,0.037037,89.6552,LOW
61.1111,11,7,18,70,6,70,17,58,0.388889,31.4286,HIGH
98.6111,71,1,72,35,2,80,4,88,0.013889,93.4211,LOW
66.6667,20,10,30,54,1,65,3,271,0.333333,60.6061,HIGH
19.2308,5,21,26,70,6,75,10,59,0.807692,13.8889,HIGH
90.7407,49,5,54,63,6,90,4,56,0.092593,84.4828,HIGH
94.0,47,3,50,66,3,80,12,110,0.06,75.8065,HIGH
96.6667,58,2,60,46,5,75,6,48,0.033333,87.8788,LOW
53.7313,36,31,67,34,4,80,4,43,0.462687,50.7042,HIGH
87.2727,48,7,55,57,6,90,0,47,0.127273,87.2727,HIGH
63.3333,19,11,30,70,4,65,20,88,0.366667,38.0,HIGH
95.9184,47,2,49,53,6,75,1,44,0.040816,94.0,LOW
95.6522,22,1,23,70,5,75,5,69,0.043478,78.5714,MEDIUM
73.7226,101,36,137,27,3,75,0,46,0.262774,73.7226,HIGH
56.7568,42,32,74,32,4,65,0,40,0.432432,56.7568,HIGH
68.4211,26,12,38,60,1,70,2,302,0.315789,65.0,HIGH
79.0698,68,18,86,40,3,80,0,65,0.209302,79.0698,HIGH
65.7895,25,13,38,52,5,70,1,51,0.342105,64.1026,HIGH
64.1509,34,19,53,52,3,75,2,85,0.358491,61.8182,HIGH
94.6429,53,3,56,53,1,85,5,262,0.053571,86.8852,MEDIUM
62.963,51,30,81,30,2,85,16,72,0.37037,52.5773,HIGH
95.2381,80,4,84,36,6,80,2,33,0.047619,93.0233,LOW
68.75,22,10,32,53,4,70,5,67,0.3125,59.4595,HIGH
61.5385,48,30,78,31,3,75,0,54,0.384615,61.5385,HIGH
76.6667,23,7,30,69,2,80,4,171,0.233333,67.6471,HIGH
69.5652,16,7,23,64,5,70,2,62,0.304348,64.0,HIGH
54.5455,6,5,11,70,3,80,12,117,0.454545,26.087,HIGH
51.2195,21,20,41,50,2,75,1,123,0.487805,50.0,HIGH
74.5098,38,13,51,51,1,75,1,254,0.254902,73.0769,HIGH
68.9655,100,45,145,22,4,70,0,26,0.310345,68.9655,HIGH
84.6154,44,8,52,68,6,85,18,57,0.153846,62.8571,HIGH
97.4359,38,1,39,53,4,85,3,67,0.025641,90.4762,LOW
20.0,3,12,15,67,1,80,2,333,0.8,17.6471,HIGH
38.4615,5,8,13,70,1,75,5,348,0.615385,27.7778,HIGH
25.0,6,18,24,70,2,80,2,178,0.75,23.0769,HIGH
92.3077,12,1,13,65,5,80,1,66,0.076923,85.7143,LOW
64.0,32,18,50,55,5,75,4,56,0.36,59.2593,HIGH
75.8621,22,7,29,64,5,75,7,65,0.241379,61.1111,HIGH
95.8333,23,1,24,65,5,80,2,64,0.041667,88.4615,LOW
98.6111,71,1,72,32,5,85,1,32,0.013889,97.2603,LOW
53.1532,59,52,111,27,4,70,4,32,0.468468,51.3043,HIGH
76.6667,23,7,30,66,5,75,5,63,0.233333,65.7143,HIGH
98.4615,64,1,65,36,5,65,0,37,0.015385,98.4615,LOW
72.1311,44,17,61,47,5,75,0,45,0.278689,72.1311,HIGH
58.75,47,33,80,50,3,75,4,84,0.4125,55.9524,HIGH
82.2581,51,11,62,29,4,80,14,37,0.177419,67.1053,HIGH
61.8182,34,21,55,66,6,65,17,53,0.381818,47.2222,HIGH
53.9007,76,65,141,23,6,70,1,23,0.460993,53.5211,HIGH
91.6667,11,1,12,69,2,80,1,170,0.083333,84.6154,MEDIUM
42.8571,18,24,42,58,6,75,1,49,0.571429,41.8605,HIGH
24.4898,24,74,98,29,2,75,6,73,0.755102,23.0769,HIGH
57.7778,78,57,135,12,5,75,4,9,0.422222,56.1151,HIGH
57.5758,19,14,33,50,1,65,1,247,0.424242,55.8824,HIGH
66.9231,87,43,130,24,5,65,10,23,0.330769,62.1429,HIGH
87.8049,72,10,82,28,5,90,19,26,0.121951,71.2871,HIGH
96.5909,85,3,88,29,1,65,1,148,0.034091,95.5056,LOW
82.2917,79,17,96,34,2,80,3,88,0.177083,79.798,HIGH
65.4321,53,28,81,47,2,70,4,117,0.345679,62.3529,HIGH
20.339,12,47,59,58,3,75,3,97,0.79661,19.3548,HIGH
53.4091,47,41,88,33,6,75,4,29,0.465909,51.087,HIGH
90.9091,10,1,11,70,2,75,0,176,0.090909,90.9091,LOW
42.6357,55,74,129,29,1,80,1,142,0.573643,42.3077,HIGH
98.6842,75,1,76,38,6,80,1,31,0.013158,97.4026,LOW
72.3684,55,21,76,39,3,75,4,63,0.276316,68.75,HIGH
95.8333,23,1,24,70,6,75,5,58,0.041667,79.3103,MEDIUM
98.0392,50,1,51,60,2,75,20,150,0.019608,70.4225,HIGH
95.2381,40,2,42,60,5,90,0,62,0.047619,95.2381,LOW
72.7273,24,9,33,50,3,75,3,82,0.272727,66.6667,HIGH
52.381,33,30,63,39,2,70,2,99,0.47619,50.7692,HIGH
95.5752,108,5,113,32,3,75,4,57,0.044248,92.3077,LOW
40.0,36,54,90,45,2,70,3,113,0.6,38.7097,HIGH
37.1429,13,22,35,67,5,75,3,66,0.628571,34.2105,HIGH
55.9441,80,63,143,17,3,65,3,31,0.440559,54.7945,HIGH
95.7746,136,6,142,25,2,65,14,62,0.042254,87.1795,LOW
66.6667,54,27,81,47,6,65,2,43,0.333333,65.0602,MEDIUM
46.9388,23,26,49,49,3,70,3,80,0.530612,44.2308,HIGH
96.6292,86,3,89,40,2,75,3,99,0.033708,93.4783,LOW
66.6667,20,10,30,62,6,70,12,53,0.333333,47.619,HIGH
78.9474,15,4,19,70,5,85,3,73,0.210526,68.1818,HIGH
97.8495,91,2,93,40,4,75,3,51,0.021505,94.7917,LOW
96.9388,95,3,98,34,2,75,3,87,0.030612,94.0594,LOW
97.3684,37,1,38,51,3,65,5,87,0.026316,86.0465,LOW
65.6,82,43,125,28,3,75,0,44,0.344,65.6,HIGH
95.0,95,5,100,29,3,65,3,46,0.05,92.233,LOW
81.5385,53,12,65,30,6,80,2,22,0.184615,79.1045,HIGH
81.8182,9,2,11,70,4,85,1,90,0.181818,75.0,HIGH
94.1176,16,1,17,70,1,70,3,351,0.058824,80.0,LOW
50.0,41,41,82,38,4,70,3,50,0.5,48.2353,HIGH
68.4932,50,23,73,45,4,75,12,60,0.315068,58.8235,HIGH
57.1429,20,15,35,53,3,75,0,91,0.428571,57.1429,HIGH
25.0,7,21,28,70,1,75,4,352,0.75,21.875,HIGH
69.5652,16,7,23,70,2,70,4,178,0.304348,59.2593,HIGH
50.0,13,13,26,68,1,80,1,341,0.5,48.1481,HIGH
68.4211,65,30,95,48,2,70,5,122,0.315789,65.0,HIGH
30.3571,17,39,56,54,5,75,0,57,0.696429,30.3571,HIGH
72.2222,13,5,18,68,4,75,2,87,0.277778,65.0,HIGH
56.8627,29,22,51,47,4,85,4,61,0.431373,52.7273,HIGH
54.8611,79,65,144,29,3,85,2,48,0.451389,54.1096,HIGH
50.9434,27,26,53,49,4,80,0,62,0.490566,50.9434,HIGH
42.8571,6,8,14,70,4,85,3,90,0.571429,35.2941,HIGH
95.8763,93,4,97,42,5,85,4,40,0.041237,92.0792,LOW
76.5152,101,31,132,17,4,75,0,19,0.234848,76.5152,MEDIUM
91.6667,11,1,12,70,4,80,6,86,0.083333,61.1111,HIGH
21.4286,6,22,28,68,5,85,3,67,0.785714,19.3548,HIGH
64.1304,59,33,92,39,2,90,3,100,0.358696,62.1053,HIGH
72.3404,34,13,47,62,4,75,2,75,0.276596,69.3878,HIGH
99.1525,117,1,118,11,4,70,4,16,0.008475,95.9016,LOW
94.5055,86,5,91,46,2,75,5,115,0.054945,89.5833,LOW
95.4545,21,1,22,70,4,85,2,85,0.045455,87.5,MEDIUM
51.5385,67,63,130,22,6,80,1,22,0.484615,51.145,HIGH
95.1613,59,3,62,28,6,75,0,26,0.048387,95.1613,LOW
26.4706,9,25,34,68,2,65,3,172,0.735294,24.3243,HIGH
95.0,38,2,40,64,1,75,4,317,0.05,86.3636,LOW
98.9691,96,1,97,37,5,80,18,37,0.010309,83.4783,MEDIUM
73.3333,99,36,135,19,2,75,13,49,0.266667,66.8919,HIGH
64.2857,9,5,14,70,6,75,6,57,0.357143,45.0,HIGH
94.7368,54,3,57,59,1,70,6,295,0.052632,85.7143,LOW
77.1429,108,32,140,19,1,80,2,95,0.228571,76.0563,HIGH
81.25,26,6,32,57,2,85,2,146,0.1875,76.4706,HIGH
45.4545,5,6,11,70,6,75,5,62,0.545455,31.25,HIGH
70.5882,12,5,17,66,3,75,2,107,0.294118,63.1579,HIGH
57.5,46,34,80,28,4,70,4,33,0.425,54.7619,HIGH
62.6374,57,34,91,38,6,75,2,34,0.373626,61.2903,HIGH
63.6364,14,8,22,70,2,85,3,177,0.363636,56.0,HIGH
41.1765,7,10,17,70,1,90,4,349,0.588235,33.3333,HIGH
98.8506,86,1,87,47,5,80,4,46,0.011494,94.5055,LOW
31.0345,27,60,87,47,1,75,4,236,0.689655,29.6703,HIGH
66.6667,16,8,24,70,4,75,2,91,0.333333,61.5385,HIGH
95.8333,46,2,48,51,6,75,8,43,0.041667,82.1429,LOW
53.2258,33,29,62,39,4,80,6,47,0.467742,48.5294,HIGH
55.1724,16,13,29,70,6,80,1,58,0.448276,53.3333,HIGH
97.5,39,1,40,63,6,75,3,52,0.025,90.6977,LOW
58.8652,83,58,141,22,3,65,2,37,0.411348,58.042,HIGH
96.2687,129,5,134,15,6,70,3,15,0.037313,94.1606,LOW
93.8776,46,3,49,56,3,90,1,96,0.061224,92.0,MEDIUM
59.6639,71,48,119,25,1,85,4,126,0.403361,57.7236,HIGH
97.8022,89,2,91,33,5,85,1,35,0.021978,96.7391,LOW
68.0328,83,39,122,27,5,75,4,28,0.319672,65.873,HIGH
51.7857,58,54,112,15,4,75,1,17,0.482143,51.3274,HIGH
71.875,46,18,64,42,4,75,4,51,0.28125,67.6471,HIGH
66.6667,22,11,33,56,6,75,6,44,0.333333,56.4103,HIGH
95.4545,21,1,22,70,6,70,2,61,0.045455,87.5,LOW
79.0698,34,9,43,52,6,80,1,43,0.209302,77.2727,HIGH
95.0,38,2,40,51,1,80,3,257,0.05,88.3721,LOW
98.75,79,1,80,30,5,80,6,33,0.0125,91.8605,LOW
66.6667,8,4,12,70,6,70,3,56,0.333333,53.3333,HIGH
26.0417,25,71,96,49,2,75,3,122,0.739583,25.2525,HIGH
79.2,99,26,125,23,6,80,0,20,0.208,79.2,HIGH
51.7241,15,14,29,70,3,65,2,117,0.482759,48.3871,HIGH
98.6842,75,1,76,42,4,75,3,51,0.013158,94.9367,LOW
79.1667,57,15,72,36,3,80,17,62,0.208333,64.0449,HIGH
44.7059,38,47,85,40,5,70,2,43,0.552941,43.6782,HIGH
97.0297,98,3,101,14,1,80,5,72,0.029703,92.4528,LOW
78.3784,29,8,37,61,6,80,2,50,0.216216,74.359,HIGH
66.6667,30,15,45,49,3,70,12,85,0.333333,52.6316,HIGH
58.8235,20,14,34,67,6,75,4,55,0.411765,52.6316,HIGH
96.6667,58,2,60,62,2,80,10,156,0.033333,82.8571,MEDIUM
95.0,38,2,40,66,4,80,2,83,0.05,90.4762,LOW
33.7079,30,59,89,31,3,80,3,54,0.662921,32.6087,HIGH
96.9072,94,3,97,42,1,65,3,208,0.030928,94.0,LOW
96.7742,30,1,31,47,2,85,1,116,0.032258,93.75,LOW
27.7778,10,26,36,62,2,75,5,153,0.722222,24.3902,HIGH
53.125,17,15,32,60,1,80,0,299,0.46875,53.125,HIGH
97.4359,38,1,39,56,6,80,3,44,0.025641,90.4762,LOW
53.1915,25,22,47,51,6,70,0,40,0.468085,53.1915,HIGH
85.1852,46,8,54,57,6,85,5,46,0.148148,77.9661,HIGH
88.3117,68,9,77,38,4,90,14,48,0.116883,74.7253,HIGH
57.2464,79,59,138,11,3,70,0,20,0.427536,57.2464,HIGH
50.9091,28,27,55,48,6,70,16,41,0.490909,39.4366,HIGH
77.6316,59,17,76,45,6,75,2,41,0.223684,75.641,MEDIUM
76.9231,90,27,117,31,3,75,11,53,0.230769,70.3125,HIGH
59.2593,16,11,27,70,6,80,4,56,0.407407,51.6129,HIGH
73.3333,11,4,15,70,5,80,0,67,0.266667,73.3333,HIGH
96.0,24,1,25,70,5,75,5,69,0.04,80.0,LOW
68.0,34,16,50,60,5,70,2,59,0.32,65.3846,HIGH
55.2632,21,17,38,66,6,75,4,58,0.447368,50.0,HIGH
97.0588,66,2,68,29,6,75,7,28,0.029412,88.0,LOW
57.1429,28,21,49,48,3,65,0,77,0.428571,57.1429,HIGH
95.8333,23,1,24,70,6,70,1,60,0.041667,92.0,LOW
97.3684,37,1,38,53,1,75,5,267,0.026316,86.0465,LOW
95.6522,22,1,23,70,1,75,0,350,0.043478,95.6522,LOW
93.4783,43,3,46,65,6,80,2,54,0.065217,89.5833,LOW
73.3333,22,8,30,50,1,75,1,250,0.266667,70.9677,HIGH
94.7368,18,1,19,70,6,75,1,59,0.052632,90.0,LOW
60.0,9,6,15,70,4,75,16,90,0.4,29.0323,HIGH
98.7342,78,1,79,34,1,75,0,167,0.012658,98.7342,LOW
72.7273,24,9,33,50,1,75,2,248,0.272727,68.5714,HIGH
95.9596,95,4,99,50,1,80,2,247,0.040404,94.0594,LOW
60.3175,38,25,63,31,3,80,3,49,0.396825,57.5758,HIGH
37.037,20,34,54,50,4,75,4,62,0.62963,34.4828,HIGH
92.8571,13,1,14,70,4,80,5,87,0.071429,68.4211,HIGH
56.4706,48,37,85,33,5,80,4,30,0.435294,53.9326,HIGH
91.6667,11,1,12,70,2,70,4,173,0.083333,68.75,HIGH
69.3548,43,19,62,31,3,75,0,54,0.306452,69.3548,HIGH
79.5918,78,20,98,47,3,80,3,81,0.204082,77.2277,HIGH
36.3636,12,21,33,56,1,80,1,279,0.636364,35.2941,HIGH
85.1064,40,7,47,47,2,85,2,121,0.148936,81.6327,HIGH
95.3488,82,4,86,41,4,70,3,55,0.046512,92.1348,LOW
55.0725,38,31,69,41,5,75,0,43,0.449275,55.0725,HIGH
72.4138,21,8,29,70,3,75,7,120,0.275862,58.3333,HIGH
67.3913,62,30,92,47,4,70,0,57,0.326087,67.3913,HIGH
96.7742,30,1,31,64,3,70,4,110,0.032258,85.7143,LOW
77.2277,78,23,101,26,5,80,0,27,0.227723,77.2277,HIGH
96.0,96,4,100,32,4,85,2,39,0.04,94.1176,LOW
96.9697,32,1,33,66,4,70,2,80,0.030303,91.4286,LOW
27.2727,12,32,44,50,4,70,2,64,0.727273,26.087,HIGH
30.1887,16,37,53,46,2,80,2,113,0.698113,29.0909,HIGH
62.6667,47,28,75,32,6,65,2,29,0.373333,61.039,HIGH
93.3333,28,2,30,70,2,75,0,172,0.066667,93.3333,LOW
62.7451,32,19,51,62,4,85,5,81,0.372549,57.1429,HIGH
97.7778,88,2,90,50,4,80,20,61,0.022222,80.0,MEDIUM
46.6667,14,16,30,70,3,75,5,116,0.533333,40.0,HIGH
41.6667,5,7,12,70,2,70,0,173,0.583333,41.6667,HIGH
67.6471,46,22,68,35,6,75,5,28,0.323529,63.0137,HIGH
63.6364,21,12,33,62,6,75,2,49,0.363636,60.0,HIGH
51.5152,51,48,99,47,2,75,5,120,0.484848,49.0385,HIGH
72.3404,34,13,47,63,2,70,4,160,0.276596,66.6667,HIGH
69.697,23,10,33,60,4,70,11,77,0.30303,52.2727,HIGH
30.5556,22,50,72,37,1,80,1,185,0.694444,30.137,HIGH
94.5455,52,3,55,68,5,75,12,71,0.054545,77.6119,MEDIUM
75.3968,95,31,126,19,4,75,4,22,0.246032,73.0769,HIGH
95.8333,23,1,24,65,4,85,6,79,0.041667,76.6667,HIGH
97.7778,44,1,45,50,3,75,19,87,0.022222,68.75,HIGH
51.6129,64,60,124,19,4,70,5,23,0.483871,49.6124,HIGH
64.2857,18,10,28,70,5,85,3,68,0.357143,58.0645,HIGH
86.6142,110,17,127,17,3,85,2,31,0.133858,85.2713,MEDIUM
94.3396,50,3,53,67,4,85,6,84,0.056604,84.7458,HIGH
26.6667,8,22,30,70,1,80,4,347,0.733333,23.5294,HIGH
36.8421,7,12,19,70,1,85,4,351,0.631579,30.4348,HIGH
96.2264,51,2,53,58,4,75,2,70,0.037736,92.7273,LOW
99.3103,144,1,145,26,3,70,3,44,0.006897,97.2973,LOW
96.0,144,6,150,24,3,80,2,37,0.04,94.7368,LOW
83.1169,64,13,77,46,2,85,2,117,0.168831,81.0127,HIGH
41.6667,5,7,12,68,1,90,0,337,0.583333,41.6667,HIGH
61.4035,35,22,57,67,4,75,1,84,0.385965,60.3448,HIGH
97.619,41,1,42,66,3,75,1,107,0.02381,95.3488,LOW
93.75,30,2,32,49,3,80,5,84,0.0625,81.0811,MEDIUM
26.6667,4,11,15,70,4,70,3,86,0.733333,22.2222,HIGH
96.4286,54,2,56,61,5,65,1,61,0.035714,94.7368,LOW
95.0,38,2,40,53,6,75,6,47,0.05,82.6087,LOW
77.381,65,19,84,30,4,80,20,38,0.22619,62.5,HIGH
76.2712,45,14,59,47,4,75,1,58,0.237288,75.0,MEDIUM
95.8333,23,1,24,68,6,70,2,60,0.041667,88.4615,LOW
33.3333,7,14,21,70,1,80,1,351,0.666667,31.8182,HIGH
43.2432,32,42,74,32,4,75,1,41,0.567568,42.6667,HIGH
75.5319,71,23,94,34,4,75,6,45,0.244681,71.0,HIGH
96.0,24,1,25,67,2,75,2,165,0.04,88.8889,LOW
98.0,98,2,100,30,3,70,3,52,0.02,95.1456,LOW
94.8052,73,4,77,31,3,85,3,51,0.051948,91.25,LOW
95.0,19,1,20,70,5,80,1,70,0.05,90.4762,LOW
65.0,26,14,40,58,1,80,2,293,0.35,61.9048,HIGH
91.2162,135,13,148,27,3,90,3,44,0.087838,89.404,HIGH
32.2034,19,40,59,51,6,65,2,42,0.677966,31.1475,HIGH
57.5,23,17,40,54,2,70,3,136,0.425,53.4884,HIGH
96.6667,29,1,30,61,4,70,3,79,0.033333,87.8788,LOW
95.0,19,1,20,70,2,85,3,176,0.05,82.6087,HIGH
81.6092,71,16,87,44,5,80,5,41,0.183908,77.1739,HIGH
54.1667,39,33,72,34,6,75,3,29,0.458333,52.0,HIGH
98.8636,87,1,88,39,2,70,1,99,0.011364,97.7528,LOW
97.7528,87,2,89,42,6,85,0,33,0.022472,97.7528,LOW
83.3333,50,10,60,39,2,85,2,99,0.166667,80.6452,HIGH
26.6667,8,22,30,54,6,75,6,45,0.733333,22.2222,HIGH
